9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.985505059737032285e-01,8.808920537522675343e-01,8.017523614323721626e-01,6.712730673478970456e-01,5.921333750280017849e-01,5.759244168328628843e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.985505059737032285e-01,8.808920537522675343e-01,8.017523614323721626e-01,6.712730673478970456e-01,5.921333750280017849e-01,5.759244168328628843e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990820284499150272e-01,8.878988455849068373e-01,8.377792971672075595e-01,7.551461316130617663e-01,7.050265831953625995e-01,6.947613718804392935e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.987557561042170962e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.986830541141429540e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.987557561042170962e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.986830541141429540e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.987557561042170962e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.986830541141429540e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.987557561042170962e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.986830541141429540e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.987557561042170962e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.971732706326628337e-01,8.800972883734193841e-01,7.976659033340088856e-01,6.617595254462603771e-01,5.793281404068498786e-01,5.624449957432294811e-01,5.793281404068499896e-01,6.617595254462604881e-01,7.976659033340088856e-01,8.800972883734193841e-01,8.972459726227369758e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.971732706326628337e-01,8.800972883734193841e-01,7.976659033340088856e-01,6.617595254462603771e-01,5.793281404068498786e-01,5.624449957432294811e-01,5.793281404068499896e-01,6.617595254462604881e-01,7.976659033340088856e-01,8.800972883734193841e-01,8.972459726227369758e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.986830541141430650e-01,8.826393688131175530e-01,8.107365597515679978e-01,6.921888690287013590e-01,6.202860599671519148e-01,6.055593205519833599e-01,6.202860599671519148e-01,6.921888690287014700e-01,8.107365597515679978e-01,8.826393688131174420e-01,8.971732706326628337e-01,8.800972883734193841e-01,7.976659033340088856e-01,6.617595254462603771e-01,5.793281404068498786e-01,5.624449957432294811e-01,5.793281404068499896e-01,6.617595254462604881e-01,7.976659033340088856e-01,8.800972883734193841e-01,8.972459726227369758e-01,8.835977623581992013e-01,8.156643474584179820e-01,7.036610813218515670e-01,6.357276664220703477e-01,6.203644225455384742e-01,6.166197201743377487e-01,6.054134427542237074e-01,5.869374148063150054e-01,5.757311373862008530e-01,5.746801729370798473e-01,5.921333750280017849e-01,6.712730673478971566e-01,8.017523614323721626e-01,8.808920537522675343e-01,8.985505059737032285e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.990523270271408851e-01,8.875073067585624864e-01,8.357661156040432360e-01,7.504593131762260505e-01,6.987181220217069111e-01,6.872028031759027655e-01,6.866169676066137262e-01,6.882386103434336988e-01,6.909122472171050910e-01,6.925338899539250637e-01,6.938136989075801564e-01,7.050265831953624884e-01,7.551461316130617663e-01,8.377792971672074485e-01,8.878988455849067263e-01,8.990820284499149162e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.993577640464150980e-01,8.915337284205211432e-01,8.564688334700162331e-01,7.986565953102532367e-01,7.635917003597482156e-01,7.552857923972051690e-01,7.487731496125639152e-01,7.224638114793801025e-01,6.790870460811583298e-01
